Chapter;Title;Block Title;Block.Code;Sub.Code;Sub.Title;Code;Disease;NUM;Descripción
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q65;Congenital deformities of hip;Q654;Congenital subluxation of hip, bilateral;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q65;Congenital deformities of hip;Q655;Congenital subluxation of hip, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q65;Congenital deformities of hip;Q656;Unstable hip;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q65;Congenital deformities of hip;Q658;Other congenital deformities of hip;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q65;Congenital deformities of hip;Q659;Congenital deformity of hip, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q660;Talipes equinovarus;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q661;Talipes calcaneovarus;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q662;Metatarsus varus;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q663;Other congenital varus deformities of feet;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q664;Talipes calcaneovalgus;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q665;Congenital pes planus;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q666;Other congenital valgus deformities of feet;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q667;Pes cavus;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q668;Other congenital deformities of feet;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q66;Congenital deformities of feet;Q669;Congenital deformity of feet, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q67;Congenital musculoskeletal deformities of head, face, spine and chest;Q670;Facial asymmetry;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q67;Congenital musculoskeletal deformities of head, face, spine and chest;Q671;Compression facies;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q67;Congenital musculoskeletal deformities of head, face, spine and chest;Q672;Dolichocephaly;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q67;Congenital musculoskeletal deformities of head, face, spine and chest;Q673;Plagiocephaly;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q67;Congenital musculoskeletal deformities of head, face, spine and chest;Q674;Other congenital deformities of skull, face and jaw;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q67;Congenital musculoskeletal deformities of head, face, spine and chest;Q675;Congenital deformity of spine;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q67;Congenital musculoskeletal deformities of head, face, spine and chest;Q676;Pectus excavatum;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q67;Congenital musculoskeletal deformities of head, face, spine and chest;Q677;Pectus carinatum;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q67;Congenital musculoskeletal deformities of head, face, spine and chest;Q678;Other congenital deformities of chest;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q68;Other congenital musculoskeletal deformities;Q680;Congenital deformity of sternocleidomastoid muscle;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q68;Other congenital musculoskeletal deformities;Q681;Congenital deformity of hand;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q68;Other congenital musculoskeletal deformities;Q682;Congenital deformity of knee;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q68;Other congenital musculoskeletal deformities;Q683;Congenital bowing of femur;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q68;Other congenital musculoskeletal deformities;Q684;Congenital bowing of tibia and fibula;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q68;Other congenital musculoskeletal deformities;Q685;Congenital bowing of long bones of leg, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q68;Other congenital musculoskeletal deformities;Q688;Other specified congenital musculoskeletal deformities;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q69;Polydactyly;Q690;Accessory finger(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q69;Polydactyly;Q691;Accessory thumb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q69;Polydactyly;Q692;Accessory toe(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q69;Polydactyly;Q699;Polydactyly, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q70;Syndactyly;Q700;Fused fingers;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q70;Syndactyly;Q701;Webbed fingers;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q70;Syndactyly;Q702;Fused toes;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q70;Syndactyly;Q703;Webbed toes;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q70;Syndactyly;Q704;Polysyndactyly;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q70;Syndactyly;Q709;Syndactyly, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q71;Reduction defects of upper limb;Q710;Congenital complete absence of upper limb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q71;Reduction defects of upper limb;Q711;Congenital absence of upper arm and forearm with hand present;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q71;Reduction defects of upper limb;Q712;Congenital absence of both forearm and hand;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q71;Reduction defects of upper limb;Q713;Congenital absence of hand and finger(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q71;Reduction defects of upper limb;Q714;Longitudinal reduction defect of radius;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q71;Reduction defects of upper limb;Q715;Longitudinal reduction defect of ulna;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q71;Reduction defects of upper limb;Q716;Lobster-claw hand;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q71;Reduction defects of upper limb;Q718;Other reduction defects of upper limb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q71;Reduction defects of upper limb;Q719;Reduction defect of upper limb, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q720;Congenital complete absence of lower limb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q721;Congenital absence of thigh and lower leg with foot present;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q722;Congenital absence of both lower leg and foot;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q723;Congenital absence of foot and toe(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q724;Longitudinal reduction defect of femur;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q725;Longitudinal reduction defect of tibia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q726;Longitudinal reduction defect of fibula;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q727;Split foot;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q728;Other reduction defects of lower limb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q72;Reduction defects of lower limb;Q729;Reduction defect of lower limb, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q73;Reduction defects of unspecified limb;Q730;Congenital absence of unspecified limb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q73;Reduction defects of unspecified limb;Q731;Phocomelia, unspecified limb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q73;Reduction defects of unspecified limb;Q738;Other reduction defects of unspecified limb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q74;Other congenital malformations of limb(s);Q740;Other congenital malformations of upper limb(s), including shoulder girdle;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q74;Other congenital malformations of limb(s);Q741;Congenital malformation of knee;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q74;Other congenital malformations of limb(s);Q742;Other congenital malformations of lower limb(s), including pelvic girdle;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q74;Other congenital malformations of limb(s);Q743;Arthrogryposis multiplex congenita;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q74;Other congenital malformations of limb(s);Q748;Other specified congenital malformations of limb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q74;Other congenital malformations of limb(s);Q749;Unspecified congenital malformation of limb(s);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q75;Other congenital malformations of skull and face bones;Q750;Craniosynostosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q75;Other congenital malformations of skull and face bones;Q751;Craniofacial dysostosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q75;Other congenital malformations of skull and face bones;Q752;Hypertelorism;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q75;Other congenital malformations of skull and face bones;Q753;Macrocephaly;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q75;Other congenital malformations of skull and face bones;Q754;Mandibulofacial dysostosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q75;Other congenital malformations of skull and face bones;Q755;Oculomandibular dysostosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q75;Other congenital malformations of skull and face bones;Q758;Other specified congenital malformations of skull and face bones;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q75;Other congenital malformations of skull and face bones;Q759;Congenital malformation of skull and face bones, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q760;Spina bifida occulta;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q761;Klippel-Feil syndrome;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q762;Congenital spondylolisthesis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q763;Congenital scoliosis due to congenital bony malformation;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q764;Other congenital malformations of spine, not associated with scoliosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q765;Cervical rib;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q766;Other congenital malformations of ribs;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q767;Congenital malformation of sternum;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q768;Other congenital malformations of bony thorax;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q76;Congenital malformations of spine and bony thorax;Q769;Congenital malformation of bony thorax, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q770;Achondrogenesis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q771;Thanatophoric short stature;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q772;Short rib syndrome;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q773;Chondrodysplasia punctata;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q774;Achondroplasia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q775;Dystrophic dysplasia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q776;Chondroectodermal dysplasia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q777;Spondyloepiphyseal dysplasia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q778;Other osteochondrodysplasia with defects of growth of tubular bones and spine;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine;Q779;Osteochondrodysplasia with defects of growth of tubular bones and spine, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q78;Other osteochondrodysplasias;Q780;Osteogenesis imperfecta;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q78;Other osteochondrodysplasias;Q781;Polyostotic fibrous dysplasia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q78;Other osteochondrodysplasias;Q782;Osteopetrosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q78;Other osteochondrodysplasias;Q783;Progressive diaphyseal dysplasia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q78;Other osteochondrodysplasias;Q784;Enchondromatosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q78;Other osteochondrodysplasias;Q785;Metaphyseal dysplasia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q78;Other osteochondrodysplasias;Q786;Multiple congenital exostoses;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q78;Other osteochondrodysplasias;Q788;Other specified osteochondrodysplasias;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q78;Other osteochondrodysplasias;Q789;Osteochondrodysplasia, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified;Q790;Congenital diaphragmatic hernia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified;Q791;Other congenital malformations of diaphragm;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified;Q792;Exomphalos;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified;Q793;Gastroschisis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified;Q794;Prune belly syndrome;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified;Q795;Other congenital malformations of abdominal wall;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified;Q796;Ehlers-Danlos syndrome;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified;Q798;Other congenital malformations of musculoskeletal system;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Congenital malformations and deformations of the musculoskeletal system;Q65;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified;Q799;Congenital malformation of musculoskeletal system, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q80;Congenital ichthyosis;Q800;Ichthyosis vulgaris;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q80;Congenital ichthyosis;Q801;X-linked ichthyosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q80;Congenital ichthyosis;Q802;Lamellar ichthyosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q80;Congenital ichthyosis;Q803;Congenital bullous ichthyosiform erythroderma;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q80;Congenital ichthyosis;Q804;Harlequin fetus;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q80;Congenital ichthyosis;Q808;Other congenital ichthyosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q80;Congenital ichthyosis;Q809;Congenital ichthyosis, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q81;Epidermolysis bullosa;Q810;Epidermolysis bullosa simplex;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q81;Epidermolysis bullosa;Q811;Epidermolysis bullosa letalis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q81;Epidermolysis bullosa;Q812;Epidermolysis bullosa dystrophica;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q81;Epidermolysis bullosa;Q818;Other epidermolysis bullosa;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q81;Epidermolysis bullosa;Q819;Epidermolysis bullosa, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q82;Other congenital malformations of skin;Q820;Hereditary lymphoedema;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q82;Other congenital malformations of skin;Q821;Xeroderma pigmentosum;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q82;Other congenital malformations of skin;Q822;Mastocytosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q82;Other congenital malformations of skin;Q823;Incontinentia pigmenti;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q82;Other congenital malformations of skin;Q824;Ectodermal dysplasia (anhidrotic);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q82;Other congenital malformations of skin;Q825;Congenital non-neoplastic naevus;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q82;Other congenital malformations of skin;Q828;Other specified congenital malformations of skin;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q82;Other congenital malformations of skin;Q829;Congenital malformation of skin, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q83;Congenital malformations of breast;Q830;Congenital absence of breast with absent nipple;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q83;Congenital malformations of breast;Q831;Accessory breast;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q83;Congenital malformations of breast;Q832;Absent nipple;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q83;Congenital malformations of breast;Q833;Accessory nipple;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q83;Congenital malformations of breast;Q838;Other congenital malformations of breast;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q83;Congenital malformations of breast;Q839;Congenital malformation of breast, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q84;Other congenital malformations of integument;Q840;Congenital alopecia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q84;Other congenital malformations of integument;Q841;Congenital morphological disturbances of hair, not elsewhere classified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q84;Other congenital malformations of integument;Q842;Other congenital malformations of hair;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q84;Other congenital malformations of integument;Q843;Anonychia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q84;Other congenital malformations of integument;Q844;Congenital leukonychia;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q84;Other congenital malformations of integument;Q845;Enlarged and hypertrophic nails;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q84;Other congenital malformations of integument;Q846;Other congenital malformations of nails;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q84;Other congenital malformations of integument;Q848;Other specified congenital malformations of integument;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q84;Other congenital malformations of integument;Q849;Congenital malformation of integument, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q85;Phakomatoses, not elsewhere classified;Q850;Neurofibromatosis (nonmalignant);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q85;Phakomatoses, not elsewhere classified;Q851;Tuberous sclerosis;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q85;Phakomatoses, not elsewhere classified;Q858;Other phakomatoses, not elsewhere classified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q85;Phakomatoses, not elsewhere classified;Q859;Phakomatosis, unspecified;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q86;Congenital malformation syndromes due to known exogenous causes, not elsewhere classified;Q860;Fetal alcohol syndrome (dysmorphic);0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q86;Congenital malformation syndromes due to known exogenous causes, not elsewhere classified;Q861;Fetal hydantoin syndrome;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q86;Congenital malformation syndromes due to known exogenous causes, not elsewhere classified;Q862;Dysmorphism due to warfarin;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q86;Congenital malformation syndromes due to known exogenous causes, not elsewhere classified;Q868;Other congenital malformation syndromes due to known exogenous causes;0;
17;Congenital malformations, deformations and chromosomal abnormalities;Other congenital malformations;Q80;Q87;Other specified congenital malformation syndromes affecting multiple systems;Q870;Congenital malformation syndromes predominantly affecting facial appearance;0;
